geneID,transcriptID,geneName,exonID,classification,rownum,chr,start,stop,strand,type,gpc,tpc
ENSG00000010361,ENST00000528094,FUZ,ENSE00003516956,internal,458751,chr19,49808574,49808638,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000528094,FUZ,ENSE00003539309,internal,458752,chr19,49808414,49808488,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000528094,FUZ,ENSE00002172294,last,458755,chr19,49806890,49807374,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000529302,FUZ,ENSE00002168482,first,458817,chr19,49817351,49817376,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000529302,FUZ,ENSE00002158390,internal,458818,chr19,49813607,49813812,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000529302,FUZ,ENSE00003474376,internal,458819,chr19,49812638,49812736,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000529302,FUZ,ENSE00003667966,internal,458820,chr19,49812251,49812335,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000529302,FUZ,ENSE00003661417,internal,458816,chr19,49811631,49811699,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000529302,FUZ,ENSE00002147146,last,458821,chr19,49811381,49811467,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000529634,FUZ,ENSE00003137513,first,458742,chr19,49808574,49808639,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000529634,FUZ,ENSE00003544719,internal,458743,chr19,49808414,49808491,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000529634,FUZ,ENSE00003019035,internal,458744,chr19,49808115,49808159,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000529634,FUZ,ENSE00002146105,last,458745,chr19,49806885,49807374,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000531017,FUZ,ENSE00002719330,first,458803,chr19,49812996,49813309,-,exon,protein_coding,retained_intron
ENSG00000010361,ENST00000531017,FUZ,ENSE00003571097,internal,458804,chr19,49812615,49812736,-,exon,protein_coding,retained_intron
ENSG00000010361,ENST00000531017,FUZ,ENSE00003486132,internal,458805,chr19,49812251,49812335,-,exon,protein_coding,retained_intron
ENSG00000010361,ENST00000531017,FUZ,ENSE00003639001,internal,458802,chr19,49811631,49811699,-,exon,protein_coding,retained_intron
ENSG00000010361,ENST00000531017,FUZ,ENSE00002181203,last,458806,chr19,49811036,49811467,-,exon,protein_coding,retained_intron
ENSG00000010361,ENST00000533418,FUZ,ENSE00002147156,first,458765,chr19,49813133,49813249,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000533418,FUZ,ENSE00003573525,internal,458766,chr19,49812615,49812736,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000533418,FUZ,ENSE00003510926,internal,458756,chr19,49812251,49812335,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000533418,FUZ,ENSE00003661417,internal,458757,chr19,49811631,49811699,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000533418,FUZ,ENSE00003532065,internal,458758,chr19,49811363,49811467,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000533418,FUZ,ENSE00003551816,internal,458759,chr19,49809378,49809575,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000533418,FUZ,ENSE00003636849,internal,458760,chr19,49809163,49809258,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000533418,FUZ,ENSE00003587933,internal,458761,chr19,49808717,49808823,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000533418,FUZ,ENSE00003516956,internal,458762,chr19,49808574,49808638,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000533418,FUZ,ENSE00003539309,internal,458763,chr19,49808414,49808488,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000533418,FUZ,ENSE00002172294,last,458764,chr19,49806890,49807374,-,exon,protein_coding,protein_coding
ENSG00000010361,ENST00000534008,FUZ,ENSE00002143614,first,458814,chr19,49812996,49813241,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000010361,ENST00000534008,FUZ,ENSE00003571097,internal,458812,chr19,49812615,49812736,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000010361,ENST00000534008,FUZ,ENSE00003486132,internal,458813,chr19,49812251,49812335,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000010361,ENST00000534008,FUZ,ENSE00003639001,internal,458811,chr19,49811631,49811699,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000010361,ENST00000534008,FUZ,ENSE00002147495,last,458815,chr19,49811365,49811491,-,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000010361,ENST00000534138,FUZ,ENSE00002185535,first,458789,chr19,49808717,49808825,-,exon,protein_coding,retained_intron
ENSG00000010361,ENST00000534138,FUZ,ENSE00003510620,internal,458788,chr19,49808574,49808638,-,exon,protein_coding,retained_intron
ENSG00000010361,ENST00000534138,FUZ,ENSE00002152852,last,458790,chr19,49808123,49808488,-,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000542255,ACADVL,ENSE00002691213,first,949123,chr17,7223198,7223237,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000542255,ACADVL,ENSE00003539847,internal,949116,chr17,7223644,7223730,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000542255,ACADVL,ENSE00003495192,internal,949117,chr17,7223813,7223875,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000542255,ACADVL,ENSE00003587027,internal,949118,chr17,7223968,7224069,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000542255,ACADVL,ENSE00003650064,internal,949119,chr17,7224146,7224243,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000542255,ACADVL,ENSE00003600063,internal,949120,chr17,7224321,7224393,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000542255,ACADVL,ENSE00003624965,internal,949121,chr17,7224480,7224552,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000542255,ACADVL,ENSE00002691261,internal,949124,chr17,7224715,7224884,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000542255,ACADVL,ENSE00003602696,last,949122,chr17,7224957,7225266,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00001486780,first,948917,chr17,7217125,7217173,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00002218812,internal,948918,chr17,7217716,7217818,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003628984,internal,948919,chr17,7220122,7220197,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003656333,internal,948920,chr17,7220464,7220529,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003592784,internal,948921,chr17,7220604,7220676,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003678875,internal,948922,chr17,7220766,7220830,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003682500,internal,948923,chr17,7220924,7221058,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003623330,internal,948924,chr17,7221538,7221682,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003496224,internal,948925,chr17,7221952,7222081,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003498077,internal,948926,chr17,7222177,7222302,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003579906,internal,948927,chr17,7222667,7222865,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003626264,internal,948928,chr17,7223133,7223237,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003539847,internal,948929,chr17,7223644,7223730,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003495192,internal,948930,chr17,7223813,7223875,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003587027,internal,948931,chr17,7223968,7224069,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003650064,internal,948932,chr17,7224146,7224243,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003600063,internal,948933,chr17,7224321,7224393,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003624965,internal,948934,chr17,7224480,7224552,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003511252,internal,948935,chr17,7224642,7224714,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003579637,internal,948936,chr17,7224809,7224884,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000543245,ACADVL,ENSE00003602696,last,948937,chr17,7224957,7225266,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000561844,NHERF2,ENSE00002614888,first,934644,chr16,2029754,2029782,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000561844,NHERF2,ENSE00003459324,internal,934640,chr16,2036324,2036503,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000561844,NHERF2,ENSE00003556781,internal,934641,chr16,2036728,2036881,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000561844,NHERF2,ENSE00003588346,internal,934642,chr16,2036955,2036998,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000561844,NHERF2,ENSE00003560936,internal,934643,chr16,2037538,2037600,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000561844,NHERF2,ENSE00002610041,last,934645,chr16,2037757,2038024,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000563587,NHERF2,ENSE00002607720,first,934638,chr16,2029527,2029782,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000563587,NHERF2,ENSE00003459324,internal,934634,chr16,2036324,2036503,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000563587,NHERF2,ENSE00003556781,internal,934635,chr16,2036728,2036881,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000563587,NHERF2,ENSE00003588346,internal,934636,chr16,2036955,2036998,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000563587,NHERF2,ENSE00003560936,internal,934637,chr16,2037538,2037600,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000563587,NHERF2,ENSE00002593166,last,934639,chr16,2037826,2038165,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000564033,NHERF2,ENSE00002606753,first,934662,chr16,2035981,2036503,+,exon,protein_coding,retained_intron
ENSG00000065054,ENST00000564033,NHERF2,ENSE00003616308,internal,934663,chr16,2036728,2036881,+,exon,protein_coding,retained_intron
ENSG00000065054,ENST00000564033,NHERF2,ENSE00003670733,internal,934664,chr16,2036955,2036998,+,exon,protein_coding,retained_intron
ENSG00000065054,ENST00000564033,NHERF2,ENSE00003479234,internal,934665,chr16,2037538,2037600,+,exon,protein_coding,retained_intron
ENSG00000065054,ENST00000564033,NHERF2,ENSE00002595023,last,934666,chr16,2037826,2038128,+,exon,protein_coding,retained_intron
ENSG00000065054,ENST00000565086,NHERF2,ENSE00002590077,first,934646,chr16,2032812,2032917,+,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000065054,ENST00000565086,NHERF2,ENSE00002618260,internal,934647,chr16,2035391,2035693,+,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000065054,ENST00000565086,NHERF2,ENSE00003493460,internal,934648,chr16,2036324,2036503,+,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000065054,ENST00000565086,NHERF2,ENSE00002619534,last,934649,chr16,2036728,2036823,+,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000065054,ENST00000565855,NHERF2,ENSE00002625717,first,934654,chr16,2033264,2033426,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000565855,NHERF2,ENSE00003459324,internal,934650,chr16,2036324,2036503,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000565855,NHERF2,ENSE00003556781,internal,934651,chr16,2036728,2036881,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000565855,NHERF2,ENSE00003588346,internal,934652,chr16,2036955,2036998,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000565855,NHERF2,ENSE00003560936,internal,934653,chr16,2037538,2037600,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000565855,NHERF2,ENSE00002617863,last,934655,chr16,2037826,2037980,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000566198,NHERF2,ENSE00002624194,first,934660,chr16,2033271,2033432,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000566198,NHERF2,ENSE00003459324,internal,934656,chr16,2036324,2036503,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000566198,NHERF2,ENSE00003556781,internal,934657,chr16,2036728,2036881,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000566198,NHERF2,ENSE00003588346,internal,934658,chr16,2036955,2036998,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000566198,NHERF2,ENSE00003560936,internal,934659,chr16,2037538,2037600,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000566198,NHERF2,ENSE00002586811,last,934661,chr16,2037826,2038421,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000567504,NHERF2,ENSE00002615702,first,934617,chr16,2025356,2025666,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000567504,NHERF2,ENSE00000665163,internal,934618,chr16,2029582,2029782,+,exon,protein_coding,protein_coding
ENSG00000065054,ENST00000567504,NHERF2,ENSE00002619554,last,934619,chr16,2036324,2036389,+,exon,protein_coding,protein_coding
ENSG00000072778,ENST00000577191,ACADVL,ENSE00002696271,first,949022,chr17,7219908,7220046,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577191,ACADVL,ENSE00003514094,internal,949021,chr17,7220122,7220197,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577191,ACADVL,ENSE00003504367,internal,949016,chr17,7220464,7220529,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577191,ACADVL,ENSE00003635942,internal,949017,chr17,7220604,7220676,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577191,ACADVL,ENSE00003523114,internal,949018,chr17,7220766,7220830,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577191,ACADVL,ENSE00003468317,internal,949019,chr17,7220924,7221058,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577191,ACADVL,ENSE00003517451,internal,949020,chr17,7221538,7221682,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577191,ACADVL,ENSE00002693214,last,949023,chr17,7221952,7222464,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577433,ACADVL,ENSE00002727383,first,949061,chr17,7220192,7220676,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577433,ACADVL,ENSE00003523114,internal,949059,chr17,7220766,7220830,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577433,ACADVL,ENSE00003468317,internal,949060,chr17,7220924,7221058,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577433,ACADVL,ENSE00002724139,last,949062,chr17,7221538,7221655,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000577857,ACADVL,ENSE00002687373,first,949008,chr17,7219895,7220046,+,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000072778,ENST00000577857,ACADVL,ENSE00003514094,internal,949007,chr17,7220122,7220197,+,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000072778,ENST00000577857,ACADVL,ENSE00003523114,internal,949005,chr17,7220766,7220830,+,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000072778,ENST00000577857,ACADVL,ENSE00003517451,internal,949006,chr17,7221538,7221682,+,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000072778,ENST00000577857,ACADVL,ENSE00002693735,last,949009,chr17,7221952,7222079,+,exon,protein_coding,protein_coding_CDS_not_defined
ENSG00000072778,ENST00000578033,ACADVL,ENSE00002696527,first,949172,chr17,7224633,7224884,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578033,ACADVL,ENSE00003649613,last,949171,chr17,7224957,7225266,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578269,ACADVL,ENSE00002688074,first,948988,chr17,7219878,7220046,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578269,ACADVL,ENSE00002730137,last,948989,chr17,7220122,7220676,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578319,ACADVL,ENSE00002688193,first,949157,chr17,7224217,7224243,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578319,ACADVL,ENSE00002717825,internal,949158,chr17,7224321,7224552,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578319,ACADVL,ENSE00003639449,internal,949155,chr17,7224642,7224714,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578319,ACADVL,ENSE00003647134,internal,949156,chr17,7224809,7224884,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578319,ACADVL,ENSE00003649613,last,949159,chr17,7224957,7225266,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578421,ACADVL,ENSE00002693324,first,949024,chr17,7219926,7220197,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578421,ACADVL,ENSE00002705167,last,949025,chr17,7220464,7220739,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578579,ACADVL,ENSE00002734886,first,949113,chr17,7223107,7223237,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578579,ACADVL,ENSE00002686483,internal,949114,chr17,7223422,7223730,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578579,ACADVL,ENSE00003672209,last,949115,chr17,7223813,7223830,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578711,ACADVL,ENSE00002731214,first,949134,chr17,7223505,7225236,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578809,ACADVL,ENSE00002697519,first,949164,chr17,7224217,7224393,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578809,ACADVL,ENSE00003478899,internal,949160,chr17,7224480,7224552,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578809,ACADVL,ENSE00003639449,internal,949161,chr17,7224642,7224714,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578809,ACADVL,ENSE00003647134,internal,949162,chr17,7224809,7224884,+,exon,protein_coding,retained_intron
ENSG00000072778,ENST00000578809,ACADVL,ENSE00003649613,last,949163,chr17,7224957,7225266,+,exon,protein_coding,retained_intron
