chromosome_name,exon_chrom_start,exon_chrom_end,strand,ensembl_gene_id,ensembl_transcript_id,gene_biotype,transcript_biotype,external_gene_name,rank,ensembl_exon_id
2,201140357,201140439,1,ENSG00000003402,ENST00000423241,protein_coding,protein_coding,CFLAR,5,ENSE00003055759
2,201145378,201145432,1,ENSG00000003402,ENST00000423241,protein_coding,protein_coding,CFLAR,6,ENSE00003640229
2,201149003,201149052,1,ENSG00000003402,ENST00000423241,protein_coding,protein_coding,CFLAR,7,ENSE00003651940
2,201149754,201149835,1,ENSG00000003402,ENST00000423241,protein_coding,protein_coding,CFLAR,8,ENSE00003784075
2,201160432,201160942,1,ENSG00000003402,ENST00000423241,protein_coding,protein_coding,CFLAR,9,ENSE00003513466
2,201129729,201130146,1,ENSG00000003402,ENST00000423241,protein_coding,protein_coding,CFLAR,2,ENSE00002684918
2,201133029,201133134,1,ENSG00000003402,ENST00000423241,protein_coding,protein_coding,CFLAR,3,ENSE00003790546
2,201118491,201118901,1,ENSG00000003402,ENST00000423241,protein_coding,protein_coding,CFLAR,1,ENSE00001875696
2,201163835,201164110,1,ENSG00000003402,ENST00000423241,protein_coding,protein_coding,CFLAR,10,ENSE00001662436
2,201118523,201118901,1,ENSG00000003402,ENST00000490965,protein_coding,protein_coding_CDS_not_defined,CFLAR,1,ENSE00001886173
2,201119028,201119177,1,ENSG00000003402,ENST00000490965,protein_coding,protein_coding_CDS_not_defined,CFLAR,2,ENSE00001840576
2,201135972,201136107,1,ENSG00000003402,ENST00000439154,protein_coding,nonsense_mediated_decay,CFLAR,4,ENSE00003682105
2,201140357,201140439,1,ENSG00000003402,ENST00000439154,protein_coding,nonsense_mediated_decay,CFLAR,5,ENSE00003055759
2,201129729,201130146,1,ENSG00000003402,ENST00000439154,protein_coding,nonsense_mediated_decay,CFLAR,2,ENSE00002684918
2,201133029,201133134,1,ENSG00000003402,ENST00000439154,protein_coding,nonsense_mediated_decay,CFLAR,3,ENSE00003790546
2,201118664,201118901,1,ENSG00000003402,ENST00000439154,protein_coding,nonsense_mediated_decay,CFLAR,1,ENSE00001733216
2,201142645,201142762,1,ENSG00000003402,ENST00000439154,protein_coding,nonsense_mediated_decay,CFLAR,6,ENSE00002469617
2,201145378,201145432,1,ENSG00000003402,ENST00000439154,protein_coding,nonsense_mediated_decay,CFLAR,7,ENSE00003669731
2,201149003,201149052,1,ENSG00000003402,ENST00000439154,protein_coding,nonsense_mediated_decay,CFLAR,8,ENSE00003536386
2,201149754,201149835,1,ENSG00000003402,ENST00000439154,protein_coding,nonsense_mediated_decay,CFLAR,9,ENSE00003628245
2,201160432,201160455,1,ENSG00000003402,ENST00000439154,protein_coding,nonsense_mediated_decay,CFLAR,10,ENSE00001718131
2,201122477,201122747,1,ENSG00000003402,ENST00000425030,protein_coding,protein_coding,CFLAR,1,ENSE00001698282
2,201129729,201130053,1,ENSG00000003402,ENST00000425030,protein_coding,protein_coding,CFLAR,2,ENSE00001661375
2,201129729,201130146,1,ENSG00000003402,ENST00000417748,protein_coding,protein_coding,CFLAR,2,ENSE00002684918
2,201129329,201129520,1,ENSG00000003402,ENST00000417748,protein_coding,protein_coding,CFLAR,1,ENSE00001596597
2,201133029,201133102,1,ENSG00000003402,ENST00000417748,protein_coding,protein_coding,CFLAR,3,ENSE00001667428
2,201135972,201136107,1,ENSG00000003402,ENST00000440180,protein_coding,protein_coding,CFLAR,3,ENSE00003682105
2,201140357,201140439,1,ENSG00000003402,ENST00000440180,protein_coding,protein_coding,CFLAR,4,ENSE00003055759
2,201133029,201133134,1,ENSG00000003402,ENST00000440180,protein_coding,protein_coding,CFLAR,2,ENSE00003790546
2,201129503,201130146,1,ENSG00000003402,ENST00000440180,protein_coding,protein_coding,CFLAR,1,ENSE00001719578
2,201141374,201141602,1,ENSG00000003402,ENST00000440180,protein_coding,protein_coding,CFLAR,5,ENSE00001620815
2,201129643,201130146,1,ENSG00000003402,ENST00000461820,protein_coding,retained_intron,CFLAR,1,ENSE00001896097
2,201133029,201133134,1,ENSG00000003402,ENST00000461820,protein_coding,retained_intron,CFLAR,2,ENSE00003617456
2,201135972,201136107,1,ENSG00000003402,ENST00000461820,protein_coding,retained_intron,CFLAR,3,ENSE00003648891
2,201136198,201136281,1,ENSG00000003402,ENST00000461820,protein_coding,retained_intron,CFLAR,4,ENSE00001837423
2,201135972,201136107,1,ENSG00000003402,ENST00000457277,protein_coding,protein_coding,CFLAR,3,ENSE00003682105
2,201140357,201140439,1,ENSG00000003402,ENST00000457277,protein_coding,protein_coding,CFLAR,4,ENSE00003055759
2,201145378,201145432,1,ENSG00000003402,ENST00000457277,protein_coding,protein_coding,CFLAR,5,ENSE00003640229
2,201149003,201149052,1,ENSG00000003402,ENST00000457277,protein_coding,protein_coding,CFLAR,6,ENSE00003651940
2,201149754,201149835,1,ENSG00000003402,ENST00000457277,protein_coding,protein_coding,CFLAR,7,ENSE00003784075
2,201160432,201160942,1,ENSG00000003402,ENST00000457277,protein_coding,protein_coding,CFLAR,8,ENSE00003513466
2,201133029,201133134,1,ENSG00000003402,ENST00000457277,protein_coding,protein_coding,CFLAR,2,ENSE00003790546
2,201129866,201130146,1,ENSG00000003402,ENST00000457277,protein_coding,protein_coding,CFLAR,1,ENSE00001695187
2,201162996,201163559,1,ENSG00000003402,ENST00000457277,protein_coding,protein_coding,CFLAR,9,ENSE00001630714
2,201133029,201133134,1,ENSG00000003402,ENST00000461422,protein_coding,retained_intron,CFLAR,2,ENSE00003617456
2,201135972,201136107,1,ENSG00000003402,ENST00000461422,protein_coding,retained_intron,CFLAR,3,ENSE00003648891
2,201129977,201130146,1,ENSG00000003402,ENST00000461422,protein_coding,retained_intron,CFLAR,1,ENSE00001900457
2,201140357,201140661,1,ENSG00000003402,ENST00000461422,protein_coding,retained_intron,CFLAR,4,ENSE00001876041
2,201133029,201133134,1,ENSG00000003402,ENST00000494258,protein_coding,protein_coding,CFLAR,2,ENSE00003691588
2,201135972,201136107,1,ENSG00000003402,ENST00000494258,protein_coding,protein_coding,CFLAR,3,ENSE00003682105
2,201132779,201132850,1,ENSG00000003402,ENST00000494258,protein_coding,protein_coding,CFLAR,1,ENSE00001840278
2,201140357,201140735,1,ENSG00000003402,ENST00000494258,protein_coding,protein_coding,CFLAR,4,ENSE00001924305
2,201135972,201136107,1,ENSG00000003402,ENST00000470178,protein_coding,protein_coding,CFLAR,2,ENSE00003682105
2,201140357,201140439,1,ENSG00000003402,ENST00000470178,protein_coding,protein_coding,CFLAR,3,ENSE00003055759
2,201132872,201133134,1,ENSG00000003402,ENST00000470178,protein_coding,protein_coding,CFLAR,1,ENSE00001945284
2,201141374,201141407,1,ENSG00000003402,ENST00000470178,protein_coding,protein_coding,CFLAR,4,ENSE00002225107
2,201135972,201136107,1,ENSG00000003402,ENST00000462763,protein_coding,protein_coding,CFLAR,2,ENSE00003682105
2,201140357,201140439,1,ENSG00000003402,ENST00000462763,protein_coding,protein_coding,CFLAR,3,ENSE00003055759
2,201145378,201145432,1,ENSG00000003402,ENST00000462763,protein_coding,protein_coding,CFLAR,4,ENSE00003640229
2,201149003,201149052,1,ENSG00000003402,ENST00000462763,protein_coding,protein_coding,CFLAR,5,ENSE00003651940
2,201149754,201149835,1,ENSG00000003402,ENST00000462763,protein_coding,protein_coding,CFLAR,6,ENSE00003784075
2,201132953,201133134,1,ENSG00000003402,ENST00000462763,protein_coding,protein_coding,CFLAR,1,ENSE00001913158
2,201135972,201136107,1,ENSG00000003402,ENST00000479953,protein_coding,protein_coding,CFLAR,2,ENSE00003682105
2,201140357,201140439,1,ENSG00000003402,ENST00000479953,protein_coding,protein_coding,CFLAR,3,ENSE00003055759
2,201145378,201145432,1,ENSG00000003402,ENST00000479953,protein_coding,protein_coding,CFLAR,4,ENSE00003640229
2,201149003,201149052,1,ENSG00000003402,ENST00000479953,protein_coding,protein_coding,CFLAR,5,ENSE00003651940
2,201149754,201149835,1,ENSG00000003402,ENST00000479953,protein_coding,protein_coding,CFLAR,6,ENSE00003784075
2,201160432,201160942,1,ENSG00000003402,ENST00000479953,protein_coding,protein_coding,CFLAR,7,ENSE00003513466
2,201132984,201133134,1,ENSG00000003402,ENST00000479953,protein_coding,protein_coding,CFLAR,1,ENSE00001861842
2,201162996,201163157,1,ENSG00000003402,ENST00000479953,protein_coding,protein_coding,CFLAR,8,ENSE00003207830
2,201133030,201133134,1,ENSG00000003402,ENST00000460961,protein_coding,retained_intron,CFLAR,1,ENSE00001844132
2,201135972,201136414,1,ENSG00000003402,ENST00000460961,protein_coding,retained_intron,CFLAR,2,ENSE00001880896
2,201149003,201149052,1,ENSG00000003402,ENST00000474842,protein_coding,retained_intron,CFLAR,3,ENSE00003536386
2,201149754,201149835,1,ENSG00000003402,ENST00000474842,protein_coding,retained_intron,CFLAR,4,ENSE00003628245
2,201140186,201140439,1,ENSG00000003402,ENST00000474842,protein_coding,retained_intron,CFLAR,1,ENSE00001811197
2,201145378,201145432,1,ENSG00000003402,ENST00000474842,protein_coding,retained_intron,CFLAR,2,ENSE00003492160
2,201160432,201160942,1,ENSG00000003402,ENST00000474842,protein_coding,retained_intron,CFLAR,5,ENSE00003575712
2,201163835,201163973,1,ENSG00000003402,ENST00000474842,protein_coding,retained_intron,CFLAR,6,ENSE00001822265
2,201148951,201149052,1,ENSG00000003402,ENST00000470664,protein_coding,retained_intron,CFLAR,1,ENSE00001928083
2,201149754,201150355,1,ENSG00000003402,ENST00000470664,protein_coding,retained_intron,CFLAR,2,ENSE00001825393
2,55010087,55010449,-1,ENSG00000115310,ENST00000394609,protein_coding,protein_coding,RTN4,1,ENSE00001518992
2,54987491,54987698,-1,ENSG00000115310,ENST00000394609,protein_coding,protein_coding,RTN4,2,ENSE00001330486
2,54982515,54982653,-1,ENSG00000115310,ENST00000394609,protein_coding,protein_coding,RTN4,3,ENSE00003671987
2,54974695,54974764,-1,ENSG00000115310,ENST00000394609,protein_coding,protein_coding,RTN4,4,ENSE00000809957
2,54973821,54973867,-1,ENSG00000115310,ENST00000394609,protein_coding,protein_coding,RTN4,5,ENSE00000809956
2,54973563,54973621,-1,ENSG00000115310,ENST00000394609,protein_coding,protein_coding,RTN4,6,ENSE00003581476
2,54972187,54973198,-1,ENSG00000115310,ENST00000394609,protein_coding,protein_coding,RTN4,7,ENSE00003740112
2,54987491,54987698,-1,ENSG00000115310,ENST00000405240,protein_coding,protein_coding,RTN4,4,ENSE00001330486
2,54982515,54982653,-1,ENSG00000115310,ENST00000405240,protein_coding,protein_coding,RTN4,5,ENSE00003671987
2,54974695,54974764,-1,ENSG00000115310,ENST00000405240,protein_coding,protein_coding,RTN4,6,ENSE00000809957
2,54973821,54973867,-1,ENSG00000115310,ENST00000405240,protein_coding,protein_coding,RTN4,7,ENSE00000809956
2,54973563,54973621,-1,ENSG00000115310,ENST00000405240,protein_coding,protein_coding,RTN4,8,ENSE00003581476
2,55046816,55046886,-1,ENSG00000115310,ENST00000405240,protein_coding,protein_coding,RTN4,1,ENSE00001550222
2,55028164,55028220,-1,ENSG00000115310,ENST00000405240,protein_coding,protein_coding,RTN4,2,ENSE00003549874
2,55025086,55027485,-1,ENSG00000115310,ENST00000405240,protein_coding,protein_coding,RTN4,3,ENSE00003542139
2,54972189,54973198,-1,ENSG00000115310,ENST00000405240,protein_coding,protein_coding,RTN4,9,ENSE00001555275
2,54987491,54987698,-1,ENSG00000115310,ENST00000357376,protein_coding,protein_coding,RTN4,4,ENSE00001330486
2,54982515,54982653,-1,ENSG00000115310,ENST00000357376,protein_coding,protein_coding,RTN4,5,ENSE00003671987
2,54974695,54974764,-1,ENSG00000115310,ENST00000357376,protein_coding,protein_coding,RTN4,6,ENSE00000809957
2,54973821,54973867,-1,ENSG00000115310,ENST00000357376,protein_coding,protein_coding,RTN4,7,ENSE00000809956
2,54973563,54973621,-1,ENSG00000115310,ENST00000357376,protein_coding,protein_coding,RTN4,8,ENSE00003581476
2,55028164,55028220,-1,ENSG00000115310,ENST00000357376,protein_coding,protein_coding,RTN4,2,ENSE00003549874
2,55025086,55027485,-1,ENSG00000115310,ENST00000357376,protein_coding,protein_coding,RTN4,3,ENSE00003542139
2,54972189,54973198,-1,ENSG00000115310,ENST00000357376,protein_coding,protein_coding,RTN4,9,ENSE00001555275
2,55049079,55049198,-1,ENSG00000115310,ENST00000357376,protein_coding,protein_coding,RTN4,1,ENSE00001518994
2,54987491,54987698,-1,ENSG00000115310,ENST00000337526,protein_coding,protein_coding,RTN4,4,ENSE00001330486
2,54982515,54982653,-1,ENSG00000115310,ENST00000337526,protein_coding,protein_coding,RTN4,5,ENSE00003671987
2,54974695,54974764,-1,ENSG00000115310,ENST00000337526,protein_coding,protein_coding,RTN4,6,ENSE00000809957
2,54973821,54973867,-1,ENSG00000115310,ENST00000337526,protein_coding,protein_coding,RTN4,7,ENSE00000809956
2,54973563,54973621,-1,ENSG00000115310,ENST00000337526,protein_coding,protein_coding,RTN4,8,ENSE00003581476
2,54972189,54973198,-1,ENSG00000115310,ENST00000337526,protein_coding,protein_coding,RTN4,9,ENSE00001555275
2,55049745,55050451,-1,ENSG00000115310,ENST00000337526,protein_coding,protein_coding,RTN4,1,ENSE00003850245
2,55028164,55028220,-1,ENSG00000115310,ENST00000337526,protein_coding,protein_coding,RTN4,2,ENSE00003515856
2,55025086,55027485,-1,ENSG00000115310,ENST00000337526,protein_coding,protein_coding,RTN4,3,ENSE00003529090
2,54987491,54987698,-1,ENSG00000115310,ENST00000317610,protein_coding,protein_coding,RTN4,2,ENSE00001330486
2,54982515,54982653,-1,ENSG00000115310,ENST00000317610,protein_coding,protein_coding,RTN4,3,ENSE00003671987
2,54974695,54974764,-1,ENSG00000115310,ENST00000317610,protein_coding,protein_coding,RTN4,4,ENSE00000809957
2,54973821,54973867,-1,ENSG00000115310,ENST00000317610,protein_coding,protein_coding,RTN4,5,ENSE00000809956
2,54973563,54973621,-1,ENSG00000115310,ENST00000317610,protein_coding,protein_coding,RTN4,6,ENSE00003581476
2,54972189,54973198,-1,ENSG00000115310,ENST00000317610,protein_coding,protein_coding,RTN4,7,ENSE00001555275
2,55049745,55050544,-1,ENSG00000115310,ENST00000317610,protein_coding,protein_coding,RTN4,1,ENSE00001330411
2,54987491,54987698,-1,ENSG00000115310,ENST00000357732,protein_coding,protein_coding,RTN4,3,ENSE00001330486
2,54982515,54982653,-1,ENSG00000115310,ENST00000357732,protein_coding,protein_coding,RTN4,4,ENSE00003671987
2,54974695,54974764,-1,ENSG00000115310,ENST00000357732,protein_coding,protein_coding,RTN4,5,ENSE00000809957
2,54973821,54973867,-1,ENSG00000115310,ENST00000357732,protein_coding,protein_coding,RTN4,6,ENSE00000809956
2,54973563,54973621,-1,ENSG00000115310,ENST00000357732,protein_coding,protein_coding,RTN4,7,ENSE00003581476
2,54972189,54973198,-1,ENSG00000115310,ENST00000357732,protein_coding,protein_coding,RTN4,8,ENSE00001555275
2,55028164,55028220,-1,ENSG00000115310,ENST00000357732,protein_coding,protein_coding,RTN4,2,ENSE00003515856
2,55049745,55050544,-1,ENSG00000115310,ENST00000357732,protein_coding,protein_coding,RTN4,1,ENSE00001330411
2,54987491,54987698,-1,ENSG00000115310,ENST00000394611,protein_coding,protein_coding,RTN4,4,ENSE00001330486
2,54982515,54982653,-1,ENSG00000115310,ENST00000394611,protein_coding,protein_coding,RTN4,5,ENSE00003671987
2,54974695,54974764,-1,ENSG00000115310,ENST00000394611,protein_coding,protein_coding,RTN4,6,ENSE00000809957
2,54973821,54973867,-1,ENSG00000115310,ENST00000394611,protein_coding,protein_coding,RTN4,7,ENSE00000809956
2,54973563,54973621,-1,ENSG00000115310,ENST00000394611,protein_coding,protein_coding,RTN4,8,ENSE00003581476
2,55028164,55028220,-1,ENSG00000115310,ENST00000394611,protein_coding,protein_coding,RTN4,2,ENSE00003549874
2,55025086,55027485,-1,ENSG00000115310,ENST00000394611,protein_coding,protein_coding,RTN4,3,ENSE00003542139
2,54972189,54973198,-1,ENSG00000115310,ENST00000394611,protein_coding,protein_coding,RTN4,9,ENSE00001555275
2,55050428,55050598,-1,ENSG00000115310,ENST00000394611,protein_coding,protein_coding,RTN4,1,ENSE00001476633
2,54987491,54987698,-1,ENSG00000115310,ENST00000404909,protein_coding,protein_coding,RTN4,4,ENSE00001330486
2,54982515,54982653,-1,ENSG00000115310,ENST00000404909,protein_coding,protein_coding,RTN4,5,ENSE00003671987
2,54974695,54974764,-1,ENSG00000115310,ENST00000404909,protein_coding,protein_coding,RTN4,6,ENSE00000809957
2,54973821,54973867,-1,ENSG00000115310,ENST00000404909,protein_coding,protein_coding,RTN4,7,ENSE00000809956
2,54973563,54973621,-1,ENSG00000115310,ENST00000404909,protein_coding,protein_coding,RTN4,8,ENSE00003581476
2,55028164,55028220,-1,ENSG00000115310,ENST00000404909,protein_coding,protein_coding,RTN4,2,ENSE00003549874
2,55025086,55027485,-1,ENSG00000115310,ENST00000404909,protein_coding,protein_coding,RTN4,3,ENSE00003542139
2,54972189,54973198,-1,ENSG00000115310,ENST00000404909,protein_coding,protein_coding,RTN4,9,ENSE00001555275
2,55050717,55050828,-1,ENSG00000115310,ENST00000404909,protein_coding,protein_coding,RTN4,1,ENSE00001552513
2,54982515,54982653,-1,ENSG00000115310,ENST00000486085,protein_coding,protein_coding,RTN4,2,ENSE00003671987
2,54973563,54973621,-1,ENSG00000115310,ENST00000486085,protein_coding,protein_coding,RTN4,3,ENSE00003581476
2,54987491,54987633,-1,ENSG00000115310,ENST00000486085,protein_coding,protein_coding,RTN4,1,ENSE00001905084
2,54972585,54973198,-1,ENSG00000115310,ENST00000486085,protein_coding,protein_coding,RTN4,4,ENSE00001381604
2,54973563,54974019,-1,ENSG00000115310,ENST00000491592,protein_coding,retained_intron,RTN4,1,ENSE00001907039
2,54972796,54973198,-1,ENSG00000115310,ENST00000491592,protein_coding,retained_intron,RTN4,2,ENSE00001955500
2,54973821,54974191,-1,ENSG00000115310,ENST00000485749,protein_coding,retained_intron,RTN4,1,ENSE00001866266
2,54973563,54973621,-1,ENSG00000115310,ENST00000485749,protein_coding,retained_intron,RTN4,2,ENSE00003635659
2,54972797,54973198,-1,ENSG00000115310,ENST00000485749,protein_coding,retained_intron,RTN4,3,ENSE00001916914
2,54987491,54987698,-1,ENSG00000115310,ENST00000438462,protein_coding,protein_coding,RTN4,2,ENSE00001330486
2,54982515,54982653,-1,ENSG00000115310,ENST00000438462,protein_coding,protein_coding,RTN4,3,ENSE00003671987
2,54974695,54974764,-1,ENSG00000115310,ENST00000438462,protein_coding,protein_coding,RTN4,4,ENSE00000809957
2,54973821,54973867,-1,ENSG00000115310,ENST00000438462,protein_coding,protein_coding,RTN4,5,ENSE00000809956
2,55049558,55049640,-1,ENSG00000115310,ENST00000438462,protein_coding,protein_coding,RTN4,1,ENSE00001625367
2,54973513,54973621,-1,ENSG00000115310,ENST00000438462,protein_coding,protein_coding,RTN4,6,ENSE00001769621
2,55028164,55028220,-1,ENSG00000115310,ENST00000427710,protein_coding,protein_coding,RTN4,3,ENSE00003549874
2,55112520,55112621,-1,ENSG00000115310,ENST00000427710,protein_coding,protein_coding,RTN4,1,ENSE00001713282
2,55080489,55080639,-1,ENSG00000115310,ENST00000427710,protein_coding,protein_coding,RTN4,2,ENSE00001796977
2,55027207,55027485,-1,ENSG00000115310,ENST00000427710,protein_coding,protein_coding,RTN4,4,ENSE00001674613
2,55080489,55080639,-1,ENSG00000115310,ENST00000461004,protein_coding,protein_coding_CDS_not_defined,RTN4,2,ENSE00001796977
2,55112520,55112567,-1,ENSG00000115310,ENST00000461004,protein_coding,protein_coding_CDS_not_defined,RTN4,1,ENSE00001898893
2,55060606,55060753,-1,ENSG00000115310,ENST00000461004,protein_coding,protein_coding_CDS_not_defined,RTN4,3,ENSE00001920678
2,55056483,55056557,-1,ENSG00000115310,ENST00000461004,protein_coding,protein_coding_CDS_not_defined,RTN4,4,ENSE00001942872
1,41160875,41160898,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,1,ENSE00003476485
1,41159725,41159933,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,2,ENSE00003669611
1,41152599,41152741,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,3,ENSE00001146734
1,41151614,41151684,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,4,ENSE00003526466
1,41142878,41143112,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,5,ENSE00003693990
1,41116922,41117010,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,6,ENSE00000870127
1,41113283,41113526,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,7,ENSE00000768876
1,41075219,41075451,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,8,ENSE00000768714
1,41070595,41070721,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,9,ENSE00000768679
1,41048690,41048890,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,10,ENSE00003561389
1,41046407,41046598,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,11,ENSE00003619263
1,41037362,41037541,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,12,ENSE00003469342
1,41033983,41034048,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,13,ENSE00003690326
1,41028584,41028726,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,14,ENSE00003515629
1,41027202,41028319,-1,ENSG00000010803,ENST00000326197,protein_coding,protein_coding,SCMH1,15,ENSE00001190678
1,41160875,41160898,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,3,ENSE00003476485
1,41116922,41117010,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,6,ENSE00000870127
1,41113283,41113526,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,7,ENSE00000768876
1,41075219,41075451,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,8,ENSE00000768714
1,41070595,41070721,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,9,ENSE00000768679
1,41048690,41048890,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,10,ENSE00003561389
1,41046407,41046598,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,11,ENSE00003619263
1,41037362,41037541,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,12,ENSE00003469342
1,41033983,41034048,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,13,ENSE00003690326
1,41028584,41028726,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,14,ENSE00003515629
1,41027202,41028319,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,15,ENSE00001190678
1,41162779,41163017,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,1,ENSE00001458168
1,41161364,41161432,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,2,ENSE00003554892
1,41151614,41151684,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,4,ENSE00003676021
1,41142878,41143112,-1,ENSG00000010803,ENST00000372595,protein_coding,protein_coding,SCMH1,5,ENSE00003491976
1,41151614,41151684,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,5,ENSE00003526466
1,41142878,41143112,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,6,ENSE00003693990
1,41116922,41117010,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,7,ENSE00000870127
1,41113283,41113526,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,8,ENSE00000768876
1,41075219,41075451,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,9,ENSE00000768714
1,41070595,41070721,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,10,ENSE00000768679
1,41048690,41048890,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,11,ENSE00003561389
1,41046407,41046598,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,12,ENSE00003619263
1,41037362,41037541,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,13,ENSE00003469342
1,41028584,41028726,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,14,ENSE00003515629
1,41027202,41028319,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,15,ENSE00001190678
1,41242059,41242110,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,1,ENSE00001458173
1,41186121,41186250,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,2,ENSE00003628096
1,41161364,41161432,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,3,ENSE00003475050
1,41160875,41160898,-1,ENSG00000010803,ENST00000337495,protein_coding,protein_coding,SCMH1,4,ENSE00003503603
1,41160875,41160898,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,4,ENSE00003476485
1,41159725,41159933,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,5,ENSE00003669611
1,41116922,41117010,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,8,ENSE00000870127
1,41113283,41113526,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,9,ENSE00000768876
1,41075219,41075451,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,10,ENSE00000768714
1,41070595,41070721,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,11,ENSE00000768679
1,41048690,41048890,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,12,ENSE00003561389
1,41046407,41046598,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,13,ENSE00003619263
1,41037362,41037541,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,14,ENSE00003469342
1,41028584,41028726,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,15,ENSE00003515629
1,41027202,41028319,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,16,ENSE00001190678
1,41161364,41161432,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,3,ENSE00003554892
1,41151614,41151684,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,6,ENSE00003676021
1,41142878,41143112,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,7,ENSE00003491976
1,41242059,41242116,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,1,ENSE00001458191
1,41186121,41186250,-1,ENSG00000010803,ENST00000372596,protein_coding,protein_coding,SCMH1,2,ENSE00003485002
1,41160875,41160898,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,4,ENSE00003476485
1,41142878,41143112,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,6,ENSE00003693990
1,41116922,41117010,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,7,ENSE00000870127
1,41113283,41113526,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,8,ENSE00000768876
1,41075219,41075451,-1,ENSG00000010803,ENST00000372597,protein_coding,protein_coding,SCMH1,9,ENSE00000768714
